,opted_in_to_mailing_list,enabled_for_marketing_drip,creation_login_gap,mean_gap_length,creation_source_GUEST_INVITE,creation_source_ORG_INVITE,creation_source_PERSONAL_PROJECTS,creation_source_SIGNUP,creation_source_SIGNUP_GOOGLE_AUTH,org_size_L,org_size_M,org_size_S,org_size_XL,org_size_XS,group_size_L,group_size_M,group_size_S,group_size_XL,group_size_XS,adopted
3566,0,0,2.0,4.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,True
3567,1,0,0.0,26.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
3568,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
3569,0,0,0.0,11.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
3570,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
3571,1,0,1.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
3572,0,0,3.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3573,0,0,0.0,2.658536585365854,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
3574,0,0,100.0,100.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,False
3575,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
3576,0,0,0.0,1.83984375,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
3577,0,0,1.0,5.592592592592593,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True
3578,0,0,2.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3579,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3580,0,0,100.0,100.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
3581,0,1,0.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
3582,1,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3583,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3584,0,0,3.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False
3585,0,0,0.0,11.714285714285714,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
3586,1,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3587,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3588,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3589,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3590,1,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
3591,0,0,1.0,4.886363636363637,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,True
3592,0,0,0.0,5.056603773584905,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
3593,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3594,0,0,0.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
3595,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3596,0,1,0.0,8.333333333333334,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,True
3597,0,0,0.0,3.6417910447761193,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True
3598,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
3599,0,0,0.0,9.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3600,0,0,1.0,6.575757575757576,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,True
3601,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
3602,0,0,100.0,100.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,False
3603,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3604,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
3605,0,0,0.0,9.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3606,0,0,0.0,16.333333333333332,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,False
3607,1,0,1.0,100.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,False
3608,0,0,0.0,2.524822695035461,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,True
3609,0,0,100.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
3610,1,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3611,0,0,0.0,1.967741935483871,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,True
3612,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3613,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
3614,1,1,0.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
3615,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
3616,1,0,3.0,5.05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,True
3617,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
3618,0,0,2.0,14.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3619,0,0,100.0,100.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
3620,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False
3621,0,0,3.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
3622,0,0,2.0,1.1553719008264463,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,True
3623,0,0,0.0,100.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
3624,0,0,2.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3625,0,0,1.0,11.666666666666666,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
3626,0,0,100.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
3627,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3628,1,1,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3629,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
3630,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3631,0,0,0.0,100.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
3632,1,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
3633,0,0,0.0,10.666666666666666,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
3634,0,0,1.0,100.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,False
3635,0,0,0.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
3636,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
3637,1,1,0.0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,True
3638,0,0,0.0,19.714285714285715,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False
3639,0,0,100.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3640,0,0,2.0,5.9375,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
3641,0,0,0.0,2.537102473498233,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,True
3642,1,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
3643,1,1,3.0,1.8705357142857142,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,True
3644,1,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
3645,0,0,2.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
3646,0,0,2.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
3647,0,0,4.0,100.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False
3648,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,False
3649,0,0,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
3650,0,1,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3651,1,0,2.0,2.878787878787879,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,True
3652,1,1,6.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
3653,0,0,100.0,100.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,False
3654,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
3655,0,0,2.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
3656,0,0,3.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
3657,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3658,0,0,1.0,100.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,False
3659,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
3660,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
3661,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3662,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
3663,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3664,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3665,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3666,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
3667,0,0,3.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3668,1,0,2.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3669,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3670,1,1,1.0,2.3289473684210527,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,True
3671,0,1,0.0,100.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False
3672,1,1,3.0,1.8647342995169083,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,True
3673,0,0,0.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3674,0,0,1.0,9.529411764705882,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,True
3675,1,1,0.0,10.6,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
3676,1,1,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
3677,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3678,0,0,1.0,100.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,False
3679,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
3680,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3681,1,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
3682,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3683,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3684,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
3685,1,1,0.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
3686,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3687,0,0,2.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3688,0,0,4.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
3689,0,0,5.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
3690,0,1,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
3691,0,0,0.0,100.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,False
3692,0,0,2.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
3693,0,0,100.0,100.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False
3694,0,0,2.0,7.95,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,True
3695,1,0,2.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3696,0,0,0.0,11.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,False
3697,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
3698,0,0,100.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
3699,1,0,0.0,100.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,False
3700,0,0,3.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
3701,0,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
3702,1,0,1.0,100.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,False
3703,0,0,1.0,10.666666666666666,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
3704,0,0,0.0,3.6542056074766354,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,True
3705,0,1,2.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3706,0,0,3.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3707,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3708,1,0,0.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
3709,0,0,1.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,False
3710,1,1,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3711,0,0,0.0,100.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,False
3712,1,1,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3713,0,0,1.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
3714,0,0,3.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False
3715,0,0,2.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
3716,0,0,1.0,6.142857142857143,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,True
3717,0,0,1.0,2.1135135135135137,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,True
3718,1,1,4.0,100.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False
3719,0,0,100.0,100.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False
3720,0,0,0.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
3721,1,1,0.0,100.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False
3722,0,0,3.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3723,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
3724,1,1,2.0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
3725,1,0,3.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3726,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
3727,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3728,0,1,0.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
3729,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
3730,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3731,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3732,0,0,3.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
3733,1,0,1.0,100.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
3734,1,1,8.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3735,1,0,1.0,100.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
3736,0,0,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3737,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
3738,0,0,0.0,13.428571428571429,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3739,0,0,2.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
3740,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
3741,0,0,3.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3742,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3743,0,0,2.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
3744,0,0,100.0,100.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
3745,0,0,2.0,100.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False
3746,0,0,0.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
3747,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
3748,0,0,0.0,15.333333333333334,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,True
3749,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
3750,0,0,0.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
3751,0,0,1.0,9.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,True
3752,1,0,3.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
3753,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3754,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
3755,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
3756,0,0,1.0,7.380952380952381,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,True
3757,0,1,3.0,3.9239130434782608,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,True
3758,0,1,3.0,13.5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,False
3759,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
3760,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
3761,0,0,0.0,4.5,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,True
3762,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3763,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
3764,0,0,0.0,3.5714285714285716,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,True
3765,0,0,1.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
3766,1,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
3767,0,0,2.0,13.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
3768,0,0,100.0,100.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,False
3769,1,0,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3770,0,0,0.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
3771,0,1,0.0,18.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3772,0,0,3.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
3773,1,1,6.0,3.96875,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,True
3774,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
3775,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
3776,1,1,0.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
3777,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
3778,0,0,4.0,100.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
3779,0,0,2.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3780,0,0,0.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
3781,1,1,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3782,0,0,2.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3783,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
3784,1,1,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
3785,0,0,0.0,100.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False
3786,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
3787,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
3788,0,0,1.0,100.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,False
3789,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
3790,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3791,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
3792,1,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
3793,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
3794,0,0,0.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
3795,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
3796,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3797,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
3798,0,0,0.0,100.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,False
3799,0,0,1.0,4.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
3800,0,0,1.0,100.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,False
3801,0,1,1.0,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,True
3802,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3803,0,1,0.0,3.088888888888889,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,True
3804,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
3805,0,0,1.0,100.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,False
3806,0,1,0.0,100.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,False
3807,1,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
3808,1,0,2.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3809,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False
3810,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3811,1,0,4.0,2.0287539936102235,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,True
3812,0,1,100.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
3813,1,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,False
3814,0,0,3.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
3815,1,0,100.0,100.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False
3816,0,0,100.0,100.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
3817,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
3818,0,0,5.0,2.363970588235294,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,True
3819,0,0,4.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
3820,0,0,2.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3821,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3822,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3823,1,1,0.0,1.5108108108108107,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,True
3824,0,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
3825,0,1,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
3826,0,0,100.0,100.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,False
3827,1,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
3828,1,1,0.0,27.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3829,0,0,0.0,15.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3830,0,0,2.0,100.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False
3831,0,0,7.0,1.9645390070921986,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,True
3832,1,1,1.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
3833,0,0,0.0,100.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False
3834,0,0,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3835,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
3836,0,0,1.0,8.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3837,0,0,0.0,100.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,False
3838,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3839,1,0,2.0,100.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,False
3840,0,0,2.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3841,0,0,100.0,100.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False
3842,1,1,0.0,1.9182389937106918,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
3843,1,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
3844,1,1,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
3845,0,0,0.0,100.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,False
3846,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
3847,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
3848,1,1,1.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
3849,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
3850,1,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
3851,0,0,1.0,5.695652173913044,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
3852,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
3853,0,0,3.0,100.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,False
3854,0,0,3.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
3855,0,0,0.0,12.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
